"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"1",1,"1:26:21","Northwest Indian College Eagles",95,"Cooper Rombold","Male","Recreational Open",1
"2",2,"1:27:13","Schmidt Orthodontics Greatest American Heroes",112,"Stuart Ayling","Male","Masters",1
"3",3,"1:27:49","RAM Construction",259,"Nigel Davies","Male","Competitive Open",1
"4",4,"1:28:50","BEAVERS TREE SERVICE",290,"Ben Shaklee","Male","Whatcom County Open",1
"5",5,"1:28:55","WompMobile",232,"Corbin Hudacek","Male","Car-Free",1
"6",6,"1:30:00","Boomer's Drive-In",94,"Michael Finley","Male","Competitive Open",2
"7",7,"1:30:08","Inn at Lynden",54,"Theo Floor","Male","Whatcom County Open",2
"8",8,"1:30:10","The Monkey Wrench Gang",17,"John Lackey","Male","Competitive Open",3
"9",9,"1:30:19","Neiner Neiner Weiner",177,"Eric Cockrell","Male","Competitive Open",4
"10",10,"1:30:26","VanDammage",302,"Jon Takao","Male","Competitive Open",5
"11",11,"1:30:43","The Unorthodocs",59,"oswin matt","Male","Competitive Open",6
"12",12,"1:32:48","Zombie Llamas",132,"Benjamin Peterson","Male","Recreational Open",2
"13",13,"1:33:10","Nooksackulous",127,"Rory Jack","Male","Competitive Open",7
"14",14,"1:33:28","Mt Baker Ravens",281,"Nathan Cranston","Male","Veterans",1
"15",15,"1:35:03","Bellingham Firefighters",42,"Willy Spaulding","Male","Corporate",1
"16",16,"1:35:27","Bad Nuggets",131,"Jack Bardi","Male","High School",1
"17",17,"1:35:31","Brooks Manufacturing Co.",16,"Joseph Giannetto","Male","Competitive Open",8
"18",18,"1:35:45","Okanagan Express",63,"David Matheson","Male","Masters",2
"19",19,"1:35:51","Peoples Bank",217,"John Kodin","Male","Veterans",2
"20",20,"1:36:01","Stones Throw Brewery Hustlers",270,"Tim Reinholtz","Male","Competitive Mixed",1
"21",21,"1:36:34","Jedi Ponies",207,"Alex Brede","Male","Car-Free",2
"22",22,"1:36:59","THE LOCUST RUNDGRAVE BAND SKI 2 SEA RACE TEAM",124,"Alex Riedo","Male","Competitive Open",9
"23",23,"1:37:14","Kid Goats",264,"Cade Quigley","Male","High School",2
"24",24,"1:39:39","Rudy's Pizzeria",13,"Tucker Link","Male","Competitive Open",10
"25",24,"1:39:39","Megababes",260,"Michael Seiser","Male","Competitive Open",10
"26",26,"1:39:51","Boomer's Drive-In Veterans",128,"Mischa Burnett","Male","Veterans",3
"27",27,"1:40:30","TeamPeacehealth In Memory of 1st Lt J. Ulrich",242,"Scott Shinneman","Male","Competitive Open",12
"28",28,"1:41:26","DAPPER SNAPPER",154,"Nicholas Murphy","Male","Whatcom County Open",3
"29",29,"1:41:27","Anacortes All Ages",153,"Ian Sloan","Male","Competitive Open",13
"30",30,"1:41:44","Wreckers",300,"Jeff Kline","Male","Whatcom County Open",4
"31",31,"1:41:45","Galloping Gonads",168,"Jeff Gardner","Male","Recreational Open",3
"32",32,"1:42:16","BFF's (Barlean's Flax Fanatics)",56,"Jonathan Hill","Male","Competitive Open",14
"33",33,"1:42:21","Bill Murray is My Spirt Animal Too",10,"Taylor Kendall","Male","Competitive Open",15
"34",34,"1:42:30","Alzheimer Society of Washington",253,"Jeffrey Thistle","Male","Recreational Open",4
"35",35,"1:42:36","Darwin's Bulldogs",331,"Robert Mitchell","Male","Whatcom County Open",5
"36",36,"1:42:43","Cordata Dental",285,"Richard Schmon","Male","Family",1
"37",37,"1:43:25","Bellingham Athletic Club",261,"Jeff Nyman","Male","Recreational Open",5
"38",38,"1:44:04","MasterBakers",162,"Chris Joosse","Male","Competitive Mixed",2
"39",39,"1:44:05","Team SUPER Eight",64,"Nolan Adams","Male","Recreational Open",6
"40",40,"1:44:27","BEAUTIFUL DISASTER",327,"James Buchanan","Male","Competitive Open",16
"41",41,"1:44:33","DIALOG Vancouver Team B",83,"Daniel Prescott","Male","Competitive Open",17
"42",42,"1:44:35","Mostly Old Friends",274,"Jason Babcoc","Male","Car-Free",3
"43",43,"1:44:50","Beast Coasters",208,"Tyler Clark","Male","Recreational Open",7
"44",44,"1:45:01","Dead Week Starts Now",249,"Andrew Wilber","Male","Recreational Mixed",1
"45",45,"1:45:25","LIFE Aesthetic Center",156,"Mark Longman","Male","Competitive Open",18
"46",46,"1:45:40","The Wet and Dirty Oars",166,"Jonathan Lee","Male","Competitive Open",19
"47",47,"1:45:45","Crowd of Cynics Returns",121,"John Rombold","Male","Masters",3
"48",48,"1:45:57","SHEroes",278,"Megan Northey","Female","Competitive Women",1
"49",49,"1:46:29","Canoe RamRod",149,"Justin Sebens","Male","Recreational Open",8
"50",50,"1:46:35","Minor Threat",107,"David Schneider","Male","Whatcom County Open",6
"51",51,"1:46:36","Master Blaster",57,"Seth Caudill","Male","Recreational Open",9
"52",52,"1:46:51","All Spawned Out and Headed for the Bay",220,"Chris Green","Male","Veterans",4
"53",53,"1:47:03","Two Cubed To Finish",108,"Gregory Cook","Male","Competitive Open",20
"54",54,"1:47:11","Mistakenly Entered...Crap",109,"Tim McDermott","Male","Corporate",2
"55",55,"1:47:12","Jack's Bicycle Center",148,"Kari Wright","Female","Competitive Women",2
"56",56,"1:47:40","Kicked In The Nooksack",163,"Stuart Giesecke","Male","Whatcom County Open",7
"57",57,"1:47:41","Desolation Angels",20,"lisa mueller","Female","Competitive Open",21
"58",58,"1:48:01","HardCorePhysio",145,"Daniel Milner","Male","Whatcom County Mixed",1
"59",59,"1:48:14","CorePhysio",193,"Rachael Mallon","Female","Whatcom County Women",1
"60",60,"1:48:28","Morrobros",123,"Collin Morrow","Male","Recreational Mixed",2
"61",61,"1:48:48","Archer Ale house",296,"Sean Hackney","","Masters",4
"62",62,"1:49:02","Squires of Kenmore",195,"Ian Cox","Male","Competitive Open",22
"63",63,"1:49:12","Kulshan CrossFit",328,"Stacey Haveman","Female","Whatcom County Mixed",2
"64",64,"1:49:14","Slow Motion To The Ocean",222,"Henry Hagood","Male","Recreational Mixed",3
"65",65,"1:49:41","Maul Foster & Alongi",92,"Justin Clary","Male","Competitive Mixed",3
"66",66,"1:49:54","Saturna Capital-Past Performance No Guarantee",65,"John Pitton","Male","Corporate",3
"67",67,"1:50:06","Cargill",286,"Terry Batchelder","Male","Recreational Open",10
"68",68,"1:50:26","Tony's Coffee",152,"Mary Doherty","Female","Whatcom County Mixed",3
"69",69,"1:50:28","The Real Housewives of Whatcom County",61,"Jessica Rogers","Female","Recreational Women",1
"70",70,"1:50:43","Gang Green",292,"Christopher Smith","Male","Corporate",4
"71",71,"1:51:16","The Delicate Flowers",215,"Rachel Estacion","Female","Competitive Mixed",4
"72",72,"1:51:28","Ragnarok",239,"$oren $andenk","Male","High School",3
"73",73,"1:51:33","Man up Chad!",75,"George Fordham","Male","Recreational Open",11
"74",74,"1:51:40","Medical Emergency Coming",110,"Erik Bayfield","Male","Corporate",5
"75",75,"1:51:47","Fluffy Pieces",136,"Matthew Kanaly","Male","Recreational Open",12
"76",76,"1:52:12","Tony's Coffee Double Shot",182,"Marti Riemer","Female","Competitive Open",23
"77",77,"1:52:16","Man, are we gettin' old or what?",25,"robert snyder","Male","Competitive Open",24
"78",77,"1:52:16","Resolutionaries",254,"Danita Dunlap","Female","Competitive Women",3
"79",79,"1:52:20","Here for the Beer",303,"Timothy Glaser","Male","Recreational Mixed",4
"80",80,"1:52:26","Whatcom 7 Firefighters",263,"Andrew Wiley","Male","Corporate",6
"81",81,"1:52:40","Where's Marv?",160,"patrick borden","Male","Recreational Open",13
"82",82,"1:52:52","Off Constantly",291,"Jason Buck","Male","Competitive Mixed",5
